행정구역,성별,연령별,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년
전라남도,남자,51세,11928.5,11826,11417.5,11703,11091.5,11107.5,13124,13552.5,13965.5,15030.5,15710,17146.5,17365,16402,16111.5,15832.5,16038.5,16695,16586,16850,16890.5,16431.5
전라남도,남자,52세,12271.5,11827,11732.5,11351,11656,11086,11113,13079,13501.5,13962.5,15049.5,15759.5,17209.5,17404.5,16483.5,16205,15904,16097.5,16749,16621.5,16896.5,16945.5
전라남도,남자,53세,11557,12194.5,11711,11580,11249,11582.5,11023.5,11107.5,13094,13510,13965.5,15058,15781.5,17238,17473.5,16563.5,16254.5,15955.5,16183.5,16794.5,16673.5,17027
전라남도,남자,54세,9864.5,11438.5,12073,11630.5,11503.5,11178.5,11551.5,10990.5,11066.5,13072.5,13504,14001.5,15125,15838.5,17299,17558.5,16665.5,16326,16030.5,16239,16860.5,16776.5
전라남도,남자,55세,9422,9743,11295.5,11940,11512,11422,11134,11503.5,10950.5,11033,13050.5,13511,14040.5,15194,15930,17383,17618.5,16721,16357.5,16035,16315.5,16981.5
전라남도,남자,56세,9552,9309,9613.5,11157,11835.5,11442,11374.5,11076,11443.5,10922,10999,13022,13506.5,14040,15215.5,15992.5,17445,17669,16819,16448.5,16115.5,16386.5
전라남도,남자,57세,12079.5,9407.5,9179,9473.5,11010,11748.5,11402.5,11288,10972.5,11351,10887,11016,13018.5,13509,14087.5,15285.5,16055.5,17482.5,17674.5,16838,16520,16194.5
전라남도,남자,58세,13388.5,11897.5,9259,9024.5,9337.5,10907.5,11632.5,11287.5,11213.5,10936.5,11271.5,10798,11002,13055,13548.5,14118,15297.5,16075.5,17542,17703.5,16887,16636
전라남도,남자,59세,11889,13166.5,11703,9134,8909,9243.5,10838.5,11530,11179.5,11116.5,10842,11254,10806,10969.5,13022,13568.5,14158.5,15318,16103.5,17561.5,17741.5,16960
전라남도,남자,60세,11683.5,11702,12971,11522,9004,8811,9148,10701,11381.5,11074.5,11047,10777.5,11199.5,10781.5,10947.5,12974.5,13519,14107.5,15279,16090,17596,17811
전라남도,남자,61세,11578.5,11446.5,11486.5,12764.5,11364,8907.5,8719.5,9045,10590,11286,11005.5,10993,10745,11176,10769,10955.5,12990.5,13541,14134.5,15304,16161,17745
전라남도,남자,62세,11007.5,11338.5,11219.5,11248.5,12521.5,11184.5,8769.5,8572.5,8917,10464,11158,10896.5,10918,10704.5,11155,10736.5,10922.5,12984,13550,14139.5,15316,16242
전라남도,남자,63세,10270.5,10746,11075.5,10961,11019.5,12310,11005,8631.5,8477.5,8826.5,10356.5,11038.5,10781,10843,10661,11122,10718.5,10921,13002.5,13552,14147,15374
전라남도,남자,64세,9873.5,10033.5,10500.5,10833.5,10750.5,10808,12084,10839.5,8533.5,8405,8749.5,10265.5,10939.5,10691,10786,10614.5,11088,10695.5,10914.5,13014.5,13555,14170.5
전라남도,남자,65세,9481,9591,9756.5,10229,10569,10514,10615,11862,10646.5,8414,8278.5,8625,10173,10833,10590,10723.5,10546,11030,10650,10864,12975.5,13574.5
전라남도,남자,66세,8552.5,9211.5,9313,9474,9946,10317.5,10255.5,10353,11646,10476,8301,8177,8522.5,10076.5,10757.5,10550.5,10666.5,10479.5,10990.5,10613,10827,12932.5
전라남도,남자,67세,7743.5,8284,8912,9016.5,9207.5,9676,10040.5,10016.5,10140.5,11416.5,10292.5,8179,8071.5,8425,9996.5,10700.5,10487.5,10592.5,10408,10913.5,10563,10808
전라남도,남자,68세,6944.5,7483,8013,8621.5,8718.5,8934,9416,9788,9771.5,9920,11207.5,10122,8056,7936.5,8298,9853.5,10578,10391,10480,10311.5,10828.5,10509
전라남도,남자,69세,6562,6700.5,7218,7699,8292,8444,8679.5,9153.5,9561,9564.5,9697.5,10970.5,9950,7932.5,7815,8190,9740.5,10460,10273,10377.5,10220,10759
전라남도,남자,70세,6631.5,6276,6438,6920.5,7390.5,7991.5,8147,8388.5,8875.5,9289,9288,9463.5,10735,9718.5,7777.5,7704.5,8082,9604,10314.5,10127.5,10244,10094
전라남도,남자,71세,5934,6317.5,6007,6157,6616.5,7087,7671.5,7846.5,8110,8590,9013.5,9031,9205.5,10474.5,9494.5,7631,7594.5,7956.5,9428.5,10138.5,9989,10121.5
전라남도,남자,72세,5064.5,5660.5,6003.5,5711.5,5891.5,6347,6802.5,7374,7557,7835,8304.5,8711.5,8754.5,8963.5,10219.5,9269,7468.5,7446,7817.5,9255.5,9975,9852
전라남도,남자,73세,4474,4796,5373,5695.5,5435,5645,6073,6488.5,7042,7246,7533,7984.5,8402.5,8471.5,8690.5,9928,9018,7281,7270.5,7643,9076.5,9796.5
전라남도,남자,74세,4091.5,4212.5,4529.5,5063.5,5365.5,5154.5,5361.5,5773,6181,6711.5,6921.5,7199.5,7659,8087.5,8175.5,8408,9620,8757.5,7095,7076,7441.5,8893
전라남도,남자,75세,3824.5,3806,3953.5,4256.5,4756.5,5053.5,4862.5,5067,5470.5,5871,6383,6598.5,6893,7338,7751.5,7866.5,8143.5,9324.5,8473,6873.5,6864,7241
전라남도,남자,76세,3690.5,3536.5,3524.5,3660.5,3952.5,4462.5,4740,4551.5,4794,5183.5,5539.5,6055,6267.5,6541.5,6986,7421,7556.5,7821.5,8975,8186.5,6657.5,6646.5
전라남도,남자,77세,3563.5,3398.5,3264.5,3275.5,3399.5,3667.5,4157.5,4429.5,4255,4505,4873,5208,5717.5,5913,6184,6642,7065,7213,7504,8608,7857.5,6424
전라남도,남자,78세,2917,3257,3120,2980.5,3001.5,3140,3408,3858,4123.5,3992,4227,4573,4897.5,5388,5593.5,5864.5,6304,6722,6854,7136.5,8218.5,7519.5
전라남도,남자,79세,2333.5,2621.5,2959.5,2841,2710.5,2747,2873.5,3135,3553,3800.5,3704.5,3925.5,4253,4573,5038,5222,5489.5,5938.5,6359.5,6486.5,6742,7796
전라남도,남자,80세,2005,2074.5,2322.5,2643.5,2559.5,2445.5,2489.5,2622.5,2862,3255,3511,3417.5,3606.5,3924,4234.5,4671,4862,5137.5,5547,5945.5,6106,6365
전라남도,남자,81세,1610,1766,1848,2071.5,2356.5,2294,2214.5,2262,2384.5,2614.5,2988,3201.5,3095.5,3291,3602,3915.5,4308,4477,4766,5173,5567,5713.5
전라남도,남자,82세,1372.5,1418,1565.5,1641.5,1836,2102.5,2046.5,1957,2015,2142,2371.5,2720.5,2886,2789,2993.5,3283.5,3576,3940,4113,4376,4750.5,5148
전라남도,남자,83세,1172.5,1190.5,1238.5,1368,1436.5,1618,1864.5,1819.5,1739,1797.5,1910,2112,2430,2578.5,2503,2707,2970.5,3239.5,3582,3738.5,3984.5,4338
전라남도,남자,84세,866.5,992,1009.5,1070,1175,1233.5,1420.5,1624.5,1595.5,1520.5,1575,1690.5,1861,2150,2280,2225.5,2430,2671,2916,3238,3397,3630
전라남도,남자,85세,717.5,732.5,838,850,907.5,1014.5,1069.5,1228,1406.5,1383.5,1326.5,1368,1469.5,1631,1899.5,2008,1953,2159.5,2363.5,2588,2898,3036
전라남도,남자,86세,587,590.5,607,701.5,710.5,768,859,898,1049,1214,1194,1142,1166.5,1255,1402.5,1658,1769,1726.5,1893.5,2068,2285.5,2579
전라남도,남자,87세,448,494,491.5,501.5,577,600,647.5,699.5,730,872.5,1023,1012.5,968.5,982.5,1066.5,1192,1422.5,1515.5,1487.5,1653.5,1799,1995
전라남도,남자,88세,366.5,359.5,389.5,391.5,407.5,465.5,477.5,529,568,590,726.5,853.5,835.5,805.5,834,905.5,1023,1231.5,1296,1263,1414.5,1547
전라남도,남자,89세,284,299,286,310,308,319.5,373,381,428,465,492,604.5,694,681.5,669,695,751.5,851,1023.5,1091.5,1079.5,1214.5
전라남도,남자,90세,209,221,226.5,230,248,239.5,251,301,308.5,344.5,375,399.5,488,558.5,561.5,554,551,603,685.5,835,908.5,903
전라남도,남자,91세,150.5,163.5,174.5,182,188,194,190.5,205,232,231,275,300,313.5,391,451,446.5,441,436.5,474.5,553.5,669.5,728
전라남도,남자,92세,111,118.5,121.5,126.5,131.5,142,146,145.5,160.5,177.5,173,212.5,240.5,243.5,298.5,340.5,336,333.5,335,374,447,546
전라남도,남자,93세,81.5,83,91,90,89,91.5,106.5,112,111.5,130.5,146,135,162,182.5,185.5,235,263.5,252.5,255.5,265.5,298.5,356.5
전라남도,남자,94세,64,62.5,59.5,66,69.5,71.5,68.5,74,78,81,97.5,108.5,98.5,120,136.5,141,178,205,202.5,193,196,231
전라남도,남자,95세,31,45,44.5,42,46.5,52.5,53.5,49,54.5,55.5,58,72,81.5,76,89,103,106.5,136,156,153.5,148,146.5
전라남도,남자,96세,13,20.5,32.5,32,31,33.5,35,37,33,38.5,44.5,43.5,51,56,51,65,75.5,76,100,117,118,112.5
전라남도,남자,97세,16,11,16,23,23,22,23.5,24.5,22.5,19,24.5,29,29.5,34.5,39.5,40.5,51,56,53.5,69,83.5,91
전라남도,남자,98세,16.5,11.5,7,13,18,17.5,14.5,16.5,20.5,18.5,15.5,19,22,21,23.5,27,28.5,35.5,37,35,50.5,69
전라남도,남자,99세,7.5,10.5,8.5,4.5,8,11,10,9,11,14,14,9.5,11.5,14.5,14.5,18,21,20.5,24,26.5,25,33.5
전라남도,여자,0세,11804.5,10985.5,9409,8484,8003,7490.5,7308.5,7748.5,7871.5,7507.5,7564.5,7772,7980,7743,7226.5,7107.5,6904,6200,5530,5274,4908,4343.5
전라남도,여자,1세,12686.5,12434.5,11487.5,9842,8858,8294.5,7743,7569.5,8048,8127,7692,7732.5,8009.5,8217.5,7911,7428.5,7296.5,7029.5,6331.5,5653,5356,4933
전라남도,여자,2세,13398,12581,12284.5,11370,9788.5,8827,8285.5,7745.5,7567,7997,8048.5,7633.5,7694.5,7954.5,8138.5,7863.5,7379.5,7210,6920.5,6196.5,5527,5227
전라남도,여자,3세,13900,13288.5,12410.5,12205,11319,9698,8746.5,8219.5,7714,7492,7914,8006.5,7620.5,7660,7908.5,8154.5,7852,7316.5,7118.5,6813,6133.5,5483.5
전라남도,여자,4세,14031,13779,13091.5,12230.5,12060.5,11223.5,9655.5,8723,8221,7698,7481.5,7893,7972.5,7575,7636.5,7983,8232,7817.5,7227.5,7017.5,6712,6059
전라남도,여자,5세,14153,13918.5,13566,12915.5,12081.5,11915.5,11115,9571,8697.5,8205,7645,7419,7846,7913.5,7550,7664,8027.5,8252.5,7810.5,7184,6974,6701.5
전라남도,여자,6세,13799,13874,13617.5,13287,12691,11914,11733.5,10948.5,9441,8567.5,8105,7582,7353.5,7761,7830,7499,7616,7955.5,8140,7661,7065.5,6899.5
전라남도,여자,7세,14045,13688.5,13727.5,13420.5,13122.5,12615.5,11850,11659.5,10893,9399,8557,8116.5,7594.5,7389.5,7829,7913,7583.5,7678,7985,8161.5,7697,7111.5
전라남도,여자,8세,13986,13876,13437.5,13492,13271,13003.5,12510,11785,11614,10837.5,9364,8525,8109,7605.5,7412.5,7880,7980,7629,7697,7983,8170.5,7736.5
전라남도,여자,9세,12876,13708,13614.5,13198.5,13261,13091,12853.5,12346.5,11667.5,11536.5,10763.5,9300,8484.5,8104,7616.5,7450.5,7945,8024,7640.5,7672,7973,8212
전라남도,여자,10세,12368,12634.5,13446,13344.5,12960,13075,12906,12688,12247,11576.5,11438.5,10709.5,9275,8465.5,8105.5,7640,7465.5,7938.5,8015.5,7620,7668.5,7990.5
전라남도,여자,11세,12423.5,12098.5,12320.5,13099.5,13043.5,12743,12892,12730.5,12535,12128.5,11485,11370,10667.5,9272.5,8478.5,8106.5,7656,7493.5,7923,7970,7602.5,7666
전라남도,여자,12세,12577,12103,11719.5,11941,12744.5,12737.5,12459,12619.5,12523,12359.5,11962,11356.5,11261,10572.5,9200.5,8427,8080.5,7623,7444.5,7883,7950,7589
전라남도,여자,13세,13163,12435.5,11917,11561.5,11808.5,12626,12651.5,12399,12560,12470.5,12312.5,11926,11338,11227,10565,9246,8486,8117.5,7638.5,7453,7905,7980.5
전라남도,여자,14세,13969.5,12962,12215,11695,11386.5,11747.5,12569,12532,12297,12483.5,12416.5,12254.5,11877,11318,11234.5,10583.5,9252,8504,8134,7629,7439.5,7889.5
전라남도,여자,15세,14774.5,13684,12672.5,11971,11493,11236,11588.5,12401,12419.5,12192.5,12396.5,12345.5,12196.5,11836,11293,11221,10572,9210,8457.5,8119.5,7621.5,7432.5
전라남도,여자,16세,16560.5,14701,13587.5,12592,11905,11486,11276,11619.5,12437.5,12476,12270.5,12463,12397,12262.5,11907,11371.5,11309.5,10635,9278,8563,8198.5,7652
전라남도,여자,17세,19086.5,16384.5,14490,13403.5,12431.5,11775.5,11417.5,11211.5,11536,12344,12405.5,12190.5,12382,12357.5,12241,11876.5,11340.5,11300.5,10639,9265.5,8525.5,8151.5
전라남도,여자,18세,19910.5,18643,15992.5,14139,13013,12123,11597.5,11280,11103.5,11393,12171.5,12255.5,12096,12308,12306.5,12220.5,11849.5,11285.5,11249.5,10598.5,9197.5,8447
전라남도,여자,19세,19440.5,18859,17609.5,15064,13319.5,12351,11500,11027.5,10846.5,10739,11092,11921,12031.5,11903.5,12108.5,12065.5,11959,11581,10993,10891,10180,8739.5
전라남도,여자,20세,19356.5,18364,17649,16408,14097,12605.5,11760,10950.5,10538,10428.5,10398.5,10818,11590.5,11682.5,11592,11790.5,11745.5,11618.5,11225.5,10563,10295.5,9563
전라남도,여자,21세,17415.5,18001.5,16919,16106,15039,13113.5,11819.5,11046,10369.5,10075,10042.5,10040,10417.5,11178,11299,11247,11425,11318.5,11172,10721.5,9941.5,9607.5
전라남도,여자,22세,16244,16061,16393,15278,14586,13778,12141,10934.5,10311,9833,9610.5,9549,9586.5,10003.5,10729,10867.5,10779,10889,10752,10456.5,9871,9118
전라남도,여자,23세,15372.5,14842.5,14499.5,14795,13966,13446,12709.5,11230,10219,9737.5,9324.5,9034,8959,9041,9474.5,10235.5,10257,10058.5,10126.5,9804,9395.5,8864
전라남도,여자,24세,14094,14176,13481.5,13185,13571.5,12887.5,12503.5,11827,10503.5,9676.5,9244.5,8857.5,8591.5,8515,8612.5,9043.5,9675.5,9660.5,9433.5,9309,8884,8554
전라남도,여자,25세,14167.5,13166.5,13060.5,12366,12193,12644,12113.5,11776,11208,10071,9307,8908.5,8553,8290.5,8221,8278.5,8645,9245.5,9162,8755,8593.5,8330
전라남도,여자,26세,14679,13410.5,12307.5,12199,11617.5,11595,12095,11531.5,11291,10904.5,9809.5,9029,8630.5,8329.5,8115.5,8023,8063.5,8362,8868.5,8755.5,8337.5,8247
전라남도,여자,27세,14549,14019.5,12753.5,11634.5,11497.5,11070,11150.5,11728,11261,11086.5,10725,9599,8830,8461,8167,7947,7821.5,7882.5,8152,8563,8426.5,8097
전라남도,여자,28세,14634.5,14159,13497,12222.5,11222,11193,10832.5,10915.5,11541,11160,10929,10518.5,9450.5,8677,8374.5,8129,7831,7697.5,7736.5,7941,8313.5,8217
전라남도,여자,29세,14917.5,14347.5,13751.5,13128,11933.5,10949.5,10984,10618.5,10728,11401.5,11017.5,10819.5,10469,9421.5,8635.5,8328,8067,7722,7547.5,7539.5,7697.5,8139
전라남도,여자,30세,14858,14758.5,14079.5,13462.5,12882.5,11768,10841.5,10882.5,10580,10687,11327,10917,10799,10456.5,9404,8708,8338,8002.5,7669.5,7499.5,7442.5,7593.5
전라남도,여자,31세,15124.5,14674.5,14492,13790.5,13217.5,12747,11664,10739,10892.5,10622,10658,11275,10907,10808.5,10494,9499.5,8820.5,8368.5,7934,7598,7427.5,7339.5
전라남도,여자,32세,15072,14971,14384.5,14192.5,13593,13082.5,12649,11637.5,10755,10872.5,10582.5,10651.5,11298.5,10957.5,10874.5,10603,9573.5,8821,8345.5,7896.5,7552.5,7347
전라남도,여자,33세,14317,14928.5,14798,14148.5,13991,13489.5,12982,12566,11622.5,10790,10863,10572,10681,11296,10960,10978.5,10754,9639.5,8818,8338.5,7853.5,7496
전라남도,여자,34세,14387.5,14165,14649.5,14445,13900.5,13857.5,13414.5,12974,12562.5,11604.5,10757,10856.5,10591,10713,11362,11104.5,11119,10813,9645,8739,8239,7818.5
전라남도,여자,35세,14486.5,14190.5,13898.5,14373,14234.5,13772,13767.5,13335,12920,12531.5,11548.5,10713.5,10854,10593,10722.5,11415,11194.5,11167,10765.5,9571.5,8723.5,8255
전라남도,여자,36세,14278,14281,13910.5,13626.5,14147,14046.5,13634.5,13663.5,13293.5,12927.5,12511.5,11529.5,10697.5,10823.5,10605,10808,11532.5,11249.5,11126.5,10686.5,9531,8737.5
전라남도,여자,37세,14429.5,14085,13990.5,13579.5,13374,13981,13913,13530.5,13635.5,13268.5,12879,12504.5,11547.5,10754,10919,10732,10941.5,11598.5,11239,11062,10627.5,9517.5
전라남도,여자,38세,15241,14232,13839.5,13742.5,13405,13256.5,13849,13803,13484.5,13602.5,13235.5,12857,12490,11552,10796,10994.5,10768.5,10943.5,11615.5,11224.5,11051,10635.5
전라남도,여자,39세,16613,15105,14015,13606.5,13567.5,13277.5,13136,13740,13734.5,13441.5,13573,13228.5,12868,12512,11612.5,10887.5,11066,10824,10956,11561,11211.5,11070
전라남도,여자,40세,16562,16452.5,14877.5,13787,13430,13491.5,13213.5,13081.5,13716.5,13715.5,13428.5,13553,13225.5,12881,12550,11699.5,10964,11112.5,10837,10927,11521,11184.5
전라남도,여자,41세,14861.5,16457.5,16303,14688.5,13621,13331,13404,13136.5,13066.5,13751,13734,13431,13554,13241.5,12906.5,12578,11744.5,10992.5,11130.5,10836,10938,11566
전라남도,여자,42세,14043.5,14764.5,16242,16049,14544,13596.5,13317,13395.5,13145.5,13063.5,13748.5,13730,13444.5,13610,13322,12989,12662.5,11817,11028,11129,10809.5,10948.5
전라남도,여자,43세,13229,13936,14654,16118,15947,14506.5,13591.5,13305,13380.5,13130.5,13043.5,13747,13777,13489.5,13626,13351.5,13056.5,12724,11838,11039,11127.5,10820
전라남도,여자,44세,12891,13178.5,13839.5,14555.5,16043,15928.5,14498,13588.5,13370,13464,13180,13094.5,13785,13797,13550,13715,13432.5,13144,12785.5,11867,11024,11138
전라남도,여자,45세,12715,12882.5,13074.5,13716,14474,16037,15964.5,14515.5,13603,13367,13460,13237,13153.5,13838.5,13870.5,13618,13766,13471.5,13174,12785.5,11843,11038.5
전라남도,여자,46세,10964,12636,12797.5,12977.5,13678,14487,16019,15936,14513,13624,13390,13501,13295,13200.5,13906.5,13971,13703.5,13839.5,13514.5,13161.5,12803.5,11937
전라남도,여자,47세,11112.5,10941.5,12603,12763,12935.5,13639.5,14481,16028.5,15958,14581,13665,13418.5,13546.5,13337,13255,14000.5,14087.5,13807.5,13931,13556,13219.5,12865.5
전라남도,여자,48세,11505,11132.5,10918,12501.5,12671,12932.5,13675,14464.5,16014.5,16004.5,14611.5,13674.5,13472,13629,13428,13380,14089,14137.5,13844,13936,13581.5,13271
전라남도,여자,49세,11074,11513,11110.5,10864.5,12465,12662.5,12923,13679,14489,16045,16008,14641,13752.5,13528.5,13717.5,13536.5,13458.5,14166.5,14211.5,13925.5,13999.5,13625
전라남도,여자,50세,11483,11037,11459,11052.5,10812,12426.5,12630.5,12890,13640,14486.5,16069.5,16056.5,14701,13822.5,13627.5,13812.5,13616,13553,14266.5,14272,13942.5,14043
전라남도,여자,51세,11555.5,11422.5,11006.5,11420,11002.5,10812,12435.5,12623,12892.5,13662.5,14532,16131,16130,14802,13944,13714,13883.5,13708,13639,14317.5,14307.5,14043
전라남도,여자,52세,12273,11539,11417.5,10969.5,11344.5,10939.5,10770.5,12405.5,12615,12931.5,13732.5,14614,16227,16221,14875.5,14029,13808.5,13956.5,13783,13695.5,14398.5,14435.5
전라남도,여자,53세,11755.5,12258,11505.5,11390,10953,11339.5,10954,10762,12378.5,12640,12980.5,13795,14680.5,16313.5,16341.5,14993,14121,13883.5,14063.5,13899,13808,14527.5
전라남도,여자,54세,10535.5,11733.5,12212.5,11467,11351.5,10928,11340.5,10925.5,10744.5,12413,12693.5,13025,13846.5,14777.5,16421.5,16450.5,15093.5,14182.5,13951,14115,13966,13936.5
전라남도,여자,55세,10737,10511,11663,12097,11360,11282,10866.5,11265,10873,10726.5,12425,12713.5,13050,13899.5,14871,16542,16561.5,15202.5,14311,14067,14222,14095
전라남도,여자,56세,11180,10682,10421,11544.5,12000.5,11304.5,11204,10767,11210.5,10886.5,10759.5,12456.5,12758,13157.5,14029.5,14952.5,16635.5,16697,15318,14389,14132,14363
전라남도,여자,57세,14457.5,11090,10579,10338,11472,11944.5,11244,11138,10731,11200,10915,10810,12509.5,12818.5,13211,14118.5,15076.5,16737,16761.5,15374,14427,14209.5
전라남도,여자,58세,16081.5,14374,11037,10521.5,10270.5,11400.5,11865,11190,11088,10683.5,11141.5,10888,10858,12566,12876.5,13281,14206,15165.5,16836.5,16865.5,15430,14543
전라남도,여자,59세,14551,15958,14244,10907,10426,10224,11318,11766,11134.5,11071,10660,11156,10921.5,10877,12619,12937.5,13344.5,14301,15262,16882,16898.5,15524
전라남도,여자,60세,14541,14452.5,15808,14081,10794.5,10327.5,10122.5,11211.5,11670.5,11068.5,11041.5,10646,11134.5,10917,10906,12690.5,12998,13387.5,14380.5,15325,16951.5,17022
전라남도,여자,61세,14543.5,14380,14297,15648,13966.5,10725.5,10243,10036.5,11162.5,11628.5,11029.5,11027.5,10650.5,11166.5,10951.5,10924.5,12705,13040.5,13438.5,14438,15390,17021
전라남도,여자,62세,14139.5,14393.5,14243,14139.5,15498,13874.5,10651,10130,9939.5,11120.5,11603,11009.5,11030.5,10679,11224.5,10992,10965.5,12775.5,13097,13467,14471.5,15473.5
전라남도,여자,63세,13560,13981.5,14216.5,14090.5,13975,15310.5,13728.5,10559,10072.5,9918.5,11116.5,11606,10994.5,11031.5,10716,11276,11046.5,11010.5,12822,13133.5,13507,14527.5
전라남도,여자,64세,13180.5,13374,13828,14061.5,13899,13837,15163,13571.5,10464.5,10011.5,9882,11096.5,11611,11026.5,11063.5,10740,11302,11071,11023,12851.5,13185,13558.5
전라남도,여자,65세,12932.5,13007,13199.5,13647,13872.5,13771,13713.5,14991.5,13460.5,10445,9999,9890.5,11108.5,11589,11010.5,11062.5,10747.5,11316,11079.5,11030.5,12859.5,13207.5
전라남도,여자,66세,12021,12763.5,12805.5,12976.5,13405,13659.5,13581.5,13540,14853.5,13385,10406.5,9949,9848,11092.5,11614,11032.5,11067.5,10758,11334,11094.5,11025,12891
전라남도,여자,67세,11185,11822.5,12537.5,12586,12788,13249.5,13484,13376,13377.5,14738.5,13288,10325.5,9910,9811,11080,11628,11011.5,11076.5,10793.5,11332,11098.5,11044.5
전라남도,여자,68세,10471,10985,11626.5,12333,12388,12568,13013.5,13269,13222,13268.5,14624.5,13177,10279.5,9885.5,9772,11052,11589.5,10978,11063,10777,11287,11064.5
전라남도,여자,69세,10585.5,10307.5,10795.5,11383,12085.5,12163.5,12364.5,12862.5,13160.5,13114.5,13158.5,14517,13105,10239.5,9854.5,9743.5,11010,11550,10916.5,11000,10747.5,11282
전라남도,여자,70세,10757.5,10381.5,10110,10562.5,11124.5,11860.5,11953,12153.5,12697,13007.5,12946.5,13031.5,14412,13014.5,10187.5,9811.5,9705.5,10956,11477,10879.5,10984.5,10720.5
전라남도,여자,71세,9386.5,10533.5,10187,9914,10354.5,10907.5,11594,11718.5,11961.5,12522.5,12852.5,12797.5,12910.5,14312,12945.5,10133,9765.5,9661,10883,11419.5,10851,10957.5
전라남도,여자,72세,8085.5,9169.5,10269,9899,9621,10099,10674.5,11377.5,11511,11734.5,12325.5,12706,12678,12769.5,14170,12838,10053,9701.5,9590.5,10800.5,11334,10769.5
전라남도,여자,73세,7142.5,7829,8883.5,9975.5,9640.5,9419.5,9889,10434.5,11144,11294.5,11551,12153,12537.5,12528.5,12646.5,14059.5,12745,9987,9629,9512.5,10748,11284.5
전라남도,여자,74세,6516,6949,7601,8614,9699,9392,9171.5,9641,10215,10914.5,11054,11340,11959,12347.5,12352.5,12453.5,13845.5,12577,9878,9531,9428,10642.5
